dist1,dist2,dist3,angle
1.8324,1.6295,1.4542,0.0
1.7264,1.5384,1.3884,0.0
1.6708,1.4915,1.3562,0.0
1.6708,1.4915,1.3562,0.0
1.6103,1.4413,1.3864,0.0
2.1898,1.3485,1.2923,0.0
2.1898,1.3485,1.2923,0.0
2.1898,1.3485,1.2923,0.0
2.0153,1.221,1.1633,0.0
2.0153,1.221,1.1633,0.0
2.2769,1.1815,1.1234,0.0
2.1546,1.1098,1.0511,0.0
2.1546,1.1098,1.0511,0.0
2.1546,1.1098,1.0511,0.0
1.9902,1.4719,1.0244,0.0
1.9902,1.4719,1.0244,0.0
1.9902,1.4719,1.0244,0.0
1.8315,1.8397,0.8993,22.0
1.8315,1.8397,0.8993,22.0
1.8315,1.8397,0.8993,22.0
1.7247,1.7624,0.8298,22.0
2.0216,1.7154,0.802,0.0
2.0216,1.7154,0.802,0.0
1.9083,1.6329,1.3277,0.0
1.8518,1.5951,1.2889,0.0
1.8518,1.5951,1.2889,0.0
1.7414,1.5251,1.2176,0.0
1.6835,1.4905,1.183,0.0
1.6835,1.4905,1.183,0.0
1.6308,2.5653,1.1534,22.0
1.6653,2.4966,1.2268,22.0
1.6653,2.4966,1.2268,22.0
1.6653,2.4966,1.2268,22.0
1.5085,2.3855,1.1381,22.0
1.5085,2.3855,1.1381,22.0
1.4011,1.2501,1.3103,0.0
1.3486,1.2243,1.2716,0.0
1.3486,1.2243,1.2716,0.0
1.2427,1.8592,1.2035,22.0
1.1869,1.8268,1.1702,22.0
1.1869,1.8268,1.1702,22.0
2.0195,1.748,1.0932,0.0
1.9768,1.7168,1.0573,0.0
1.9768,1.7168,1.0573,0.0
2.3399,1.6807,1.0101,0.0
2.2259,1.6162,0.9249,0.0
2.2259,1.6162,0.9249,0.0
2.1055,1.8068,0.8427,0.0
2.0553,1.7723,0.8113,0.0
2.0553,1.7723,0.8113,0.0
2.0553,1.7723,0.8113,0.0
1.8788,1.6574,1.0662,0.0
1.8788,1.6574,1.0662,0.0
1.8788,1.6574,1.0662,0.0
1.7086,1.5578,0.9427,0.0
1.7086,1.5578,0.9427,0.0
1.7086,1.5578,0.9427,0.0
1.6545,1.7973,0.9067,22.0
1.5335,1.7115,0.8338,22.0
1.5335,1.7115,0.8338,22.0
1.4266,1.615,1.1402,22.0
1.8776,1.3661,1.1149,0.0
1.8776,1.3661,1.1149,0.0
2.8858,1.3105,1.3006,0.0
2.8322,1.4532,1.2521,0.0
2.8322,1.4532,1.2521,0.0
2.771,1.4049,1.1974,0.0
2.6504,1.3135,1.0925,0.0
2.6504,1.3135,1.0925,0.0
2.5436,1.2376,1.0036,0.0
2.4956,1.2054,0.9652,0.0
2.4956,1.2054,0.9652,0.0
2.5364,1.1439,0.8911,0.0
2.4779,1.7441,0.8524,0.0
2.4779,1.7441,0.8524,0.0
2.3724,1.6718,0.7889,0.0
2.3174,1.6357,0.7597,0.0
2.3174,1.6357,0.7597,0.0
2.2135,1.5703,1.1103,0.0
2.1518,1.5335,1.0693,0.0
2.1518,1.5335,1.0693,0.0
2.0466,1.4748,1.0046,0.0
1.9865,1.61,0.9708,0.0
1.9865,1.61,0.9708,0.0
1.8712,1.5259,1.3166,0.0
1.8142,1.4859,1.2791,0.0
1.8142,1.4859,1.2791,0.0
1.7552,1.4457,1.2418,0.0
1.6397,1.3711,1.1742,0.0
1.6397,1.3711,1.1742,0.0
1.5281,1.3049,2.2089,-22.0
1.4686,1.2722,2.1738,-22.0
1.4686,1.2722,2.1738,-22.0
1.372,1.4052,2.0795,0.0
1.7585,1.3264,1.6597,0.0
1.7585,1.3264,1.6597,0.0
1.6564,1.2314,1.9517,-22.0
1.6066,1.1855,1.9185,-22.0
1.6066,1.1855,1.9185,-22.0
1.9606,1.1105,1.4947,0.0
2.2636,1.0822,1.4414,0.0
2.2636,1.0822,1.4414,0.0
2.2013,1.0407,1.4091,0.0
2.0747,0.9637,1.6197,0.0
2.0747,0.9637,1.6197,0.0
2.0747,0.9637,1.6197,0.0
1.9018,1.1815,1.5094,0.0
1.9018,1.1815,1.5094,0.0
1.9018,1.1815,1.5094,0.0
1.7267,1.0584,1.4109,0.0
1.7267,1.0584,1.4109,0.0
1.6708,1.0225,1.6739,-22.0
1.5409,0.9468,1.5846,-22.0
1.5409,0.9468,1.5846,-22.0
1.483,1.2504,1.5278,-22.0
2.3626,1.2068,1.4152,0.0
2.3626,1.2068,1.4152,0.0
2.3626,1.2068,1.4152,0.0
2.732,1.2953,1.3119,0.0
2.6236,1.1997,1.2284,0.0
2.6236,1.1997,1.2284,0.0
2.6236,1.1997,1.2284,0.0
2.8765,1.0679,1.1173,0.0
2.8765,1.0679,1.1173,0.0
2.7716,0.9889,1.054,0.0
2.7225,0.954,1.027,0.0
2.7225,0.954,1.027,0.0
2.6231,0.8882,1.6087,0.0
2.5752,0.8593,1.577,0.0
2.5752,0.8593,1.577,0.0
2.4605,1.1835,1.5049,0.0
2.4016,1.1399,1.4704,0.0
2.4016,1.1399,1.4704,0.0
2.3429,1.0981,1.4378,0.0
2.4306,1.0245,1.5595,0.0
2.4306,1.0245,1.5595,0.0
2.4306,1.0245,1.5595,0.0
2.3259,1.3632,1.4881,0.0
2.2652,1.3206,1.4486,0.0
2.2652,1.3206,1.4486,0.0
2.1575,1.2485,1.3824,0.0
2.0993,1.2119,1.3489,0.0
2.0993,1.2119,1.3489,0.0
1.9936,1.15,1.2926,0.0
1.9358,3.384,1.4626,22.0
1.9358,3.384,1.4626,22.0
1.832,2.4657,1.394,22.0
1.776,1.7231,1.3633,0.0
1.776,1.7231,1.3633,0.0
1.9695,1.6216,1.5381,0.0
1.9695,1.6216,1.5381,0.0
1.9695,1.6216,1.5381,0.0
1.8024,2.223,1.4362,22.0
1.8024,2.223,1.4362,22.0
1.8024,2.223,1.4362,22.0
1.6391,2.1153,1.3338,22.0
1.6391,2.1153,1.3338,22.0
1.6391,2.1153,1.3338,22.0
1.9971,1.3508,1.2359,0.0
1.9971,1.3508,1.2359,0.0
1.9971,1.3508,1.2359,0.0
1.8555,1.2676,1.3758,0.0
1.8555,1.2676,1.3758,0.0
1.8555,1.2676,1.3758,0.0
1.6756,1.7907,1.2202,22.0
1.6756,1.7907,1.2202,22.0
1.6148,1.7519,1.1693,22.0
1.5174,1.6657,1.1024,22.0
1.5174,1.6657,1.1024,22.0
1.5174,1.6657,1.1024,22.0
1.9711,1.5492,1.4119,0.0
1.9711,1.5492,1.4119,0.0
1.9711,1.5492,1.4119,0.0
2.4502,1.415,1.2969,0.0
2.4502,1.415,1.2969,0.0
2.3963,1.3727,1.2568,0.0
2.2754,1.2814,1.1713,0.0
2.2754,1.2814,1.1713,0.0
2.2754,1.2814,1.1713,0.0
2.114,1.1694,1.0695,0.0
2.114,1.1694,1.0695,0.0
2.0549,1.1319,1.0367,0.0
1.9467,1.5981,1.3707,0.0
1.9467,1.5981,1.3707,0.0
1.9467,1.5981,1.3707,0.0
2.4218,1.4683,1.236,0.0
2.4218,1.4683,1.236,0.0
2.4218,1.4683,1.236,0.0
2.2629,1.353,1.1169,0.0
2.2629,1.353,1.1169,0.0
2.2629,1.353,1.1169,0.0
2.1065,1.25,1.0118,0.0
2.1065,1.25,1.0118,0.0
2.1065,1.25,1.0118,0.0
1.9367,1.669,1.34,0.0
1.9367,1.669,1.34,0.0
1.8799,1.6239,1.2897,0.0
1.761,1.5324,1.187,0.0
1.761,1.5324,1.187,0.0
1.761,1.5324,1.187,0.0
2.2434,1.4196,1.0591,0.0
2.2434,1.4196,1.0591,0.0
2.2434,1.4196,1.0591,0.0
2.0857,1.3216,0.9473,0.0
2.0857,1.3216,0.9473,0.0
2.0857,1.3216,0.9473,0.0
1.9237,2.2222,0.8496,22.0
1.9237,2.2222,0.8496,22.0
1.9237,2.2222,0.8496,22.0
2.0113,1.6291,1.196,0.0
2.0113,1.6291,1.196,0.0
2.0113,1.6291,1.196,0.0
1.8617,2.0151,1.0952,22.0
1.8617,2.0151,1.0952,22.0
1.8617,2.0151,1.0952,22.0
2.0029,1.4207,1.5396,0.0
2.0029,1.4207,1.5396,0.0
1.9588,1.3769,1.5167,0.0
1.846,1.7728,1.4387,0.0
1.846,1.7728,1.4387,0.0
1.846,1.7728,1.4387,0.0
1.6937,1.6789,1.3421,0.0
1.6937,1.6789,1.3421,0.0
1.6937,1.6789,1.3421,0.0
1.535,2.0431,1.3097,22.0
1.535,2.0431,1.3097,22.0
1.535,2.0431,1.3097,22.0
1.7177,1.9243,1.2159,22.0
1.7177,1.9243,1.2159,22.0
1.7177,1.9243,1.2159,22.0
1.9778,1.3498,1.3303,0.0
1.9778,1.3498,1.3303,0.0
1.9778,1.3498,1.3303,0.0
2.239,1.2216,1.2559,0.0
2.239,1.2216,1.2559,0.0
2.1848,1.1905,1.2268,0.0
2.0776,1.5055,1.3636,0.0
2.0776,1.5055,1.3636,0.0
2.0776,1.5055,1.3636,0.0
1.9197,1.3989,1.2483,0.0
1.9197,1.3989,1.2483,0.0
1.9197,1.3989,1.2483,0.0
2.8699,1.691,1.1479,0.0
2.8699,1.691,1.1479,0.0
2.8699,1.691,1.1479,0.0
2.713,1.5821,1.2729,0.0
2.713,1.5821,1.2729,0.0
2.6089,1.5154,1.1912,0.0
2.5578,1.4845,1.1528,0.0
2.5578,1.4845,1.1528,0.0
2.5578,1.4845,1.1528,0.0
2.8118,1.5181,1.0416,0.0
2.8118,1.5181,1.0416,0.0
2.8118,1.5181,1.0416,0.0
2.6573,1.3882,1.187,0.0
2.6573,1.3882,1.187,0.0
2.6573,1.3882,1.187,0.0
2.4997,1.2628,1.0598,0.0
2.4997,1.2628,1.0598,0.0
2.4997,1.2628,1.0598,0.0
2.3455,1.1496,0.9466,0.0
2.3455,1.1496,0.9466,0.0
2.2393,1.0788,0.8777,0.0
2.402,1.0492,0.8497,0.0
2.402,1.0492,0.8497,0.0
2.2866,1.3706,1.4317,0.0
2.2359,1.3358,1.3993,0.0
2.2359,1.3358,1.3993,0.0
2.1331,1.2685,1.337,0.0
2.0731,1.2315,1.303,0.0
2.0731,1.2315,1.303,0.0
2.0199,1.2003,1.2746,0.0
1.8866,1.5104,1.4042,0.0
1.8866,1.5104,1.4042,0.0
1.8866,1.5104,1.4042,0.0
1.7156,1.3979,1.2857,0.0
1.7156,1.3979,1.2857,0.0
1.613,1.3366,1.2207,0.0
1.5507,1.3019,1.184,0.0
1.5507,1.3019,1.184,0.0
1.4954,2.3509,1.1533,22.0
1.4954,2.3509,1.1533,22.0
1.3759,2.2592,1.3117,22.0
1.3759,2.2592,1.3117,22.0
1.7391,1.8041,1.2732,22.0
1.6953,1.0597,1.2463,0.0
1.6953,1.0597,1.2463,0.0
2.0644,1.6592,1.1639,0.0
2.0171,1.6285,1.124,0.0
2.0171,1.6285,1.124,0.0
2.2991,1.5635,1.0382,0.0
2.2452,1.8274,0.9993,0.0
2.2452,1.8274,0.9993,0.0
2.1296,1.7464,0.9211,0.0
2.075,1.7096,0.8871,0.0
2.075,1.7096,0.8871,0.0
1.9612,1.6361,0.8235,0.0
1.9113,1.6054,1.134,0.0
1.9113,1.6054,1.134,0.0
1.8037,1.5426,1.0533,0.0
1.7434,1.5097,1.0103,0.0
1.7434,1.5097,1.0103,0.0
1.6294,1.7236,0.9346,22.0
1.5749,1.6864,0.9014,22.0
1.5749,1.6864,0.9014,22.0
1.4612,1.5694,1.2038,22.0
1.9012,1.5082,1.1816,0.0
1.9012,1.5082,1.1816,0.0
1.9012,1.5082,1.1816,0.0
2.7648,1.3622,1.2705,0.0
2.7648,1.3622,1.2705,0.0
2.7648,1.3622,1.2705,0.0
3.0523,1.2397,1.1298,0.0
3.0523,1.2397,1.1298,0.0
3.0523,1.2397,1.1298,0.0
2.8909,1.1336,1.0032,0.0
2.8909,1.1336,1.0032,0.0
2.8284,1.0965,0.9573,0.0
2.7054,1.6629,0.874,0.0
2.7054,1.6629,0.874,0.0
2.6432,1.6207,0.8361,0.0
2.5315,1.5487,1.1748,0.0
2.5315,1.5487,1.1748,0.0
2.5315,1.5487,1.1748,0.0
2.3783,1.6585,1.0671,0.0
2.3783,1.6585,1.0671,0.0
2.3783,1.6585,1.0671,0.0
2.2257,1.5416,0.974,0.0
2.2257,1.5416,0.974,0.0
2.2257,1.5416,0.974,0.0
2.057,1.4218,1.2613,0.0
2.057,1.4218,1.2613,0.0
2.057,1.4218,1.2613,0.0
2.4496,1.3515,1.1901,0.0
2.3986,1.3225,1.1609,0.0
2.3986,1.3225,1.1609,0.0
2.2848,1.454,1.4943,0.0
2.2236,1.4079,1.4533,0.0
2.2236,1.4079,1.4533,0.0
2.1089,1.3253,1.3808,0.0
2.0512,1.2857,1.3467,0.0
2.0512,1.2857,1.3467,0.0
1.9456,1.2172,1.2888,0.0
1.8861,1.1811,1.4392,0.0
1.8861,1.1811,1.4392,0.0
1.7802,1.7634,1.3486,0.0
1.7213,1.7229,1.2993,22.0
1.7213,1.7229,1.2993,22.0
1.6206,1.643,1.2231,22.0
2.1173,1.5846,1.19,0.0
2.1173,1.5846,1.19,0.0
2.0576,1.5269,1.1645,0.0
1.9361,1.44,1.4065,0.0
1.9361,1.44,1.4065,0.0
1.8313,1.3696,1.3151,0.0
1.7828,1.3387,1.2735,0.0
1.7828,1.3387,1.2735,0.0
1.6712,1.2721,1.1803,0.0
1.6229,1.8392,1.1412,22.0
1.6229,1.8392,1.1412,22.0
2.1144,1.7475,1.065,0.0
2.0559,1.6909,1.0369,0.0
2.0559,1.6909,1.0369,0.0
2.0019,1.6496,1.0056,0.0
1.872,1.5537,1.3013,0.0
1.872,1.5537,1.3013,0.0
1.872,1.5537,1.3013,0.0
1.7128,1.444,1.1636,0.0
1.7128,1.444,1.1636,0.0
1.6606,1.4103,1.1199,0.0
1.5474,1.3417,1.0284,0.0
1.5474,1.3417,1.0284,0.0
1.5474,1.3417,1.0284,0.0
2.0101,1.786,0.9121,0.0
2.0101,1.786,0.9121,0.0
2.0101,1.786,0.9121,0.0
1.8468,1.6737,0.8147,0.0
1.8468,1.6737,0.8147,0.0
1.8468,1.6737,0.8147,0.0
1.6731,1.5647,1.0828,0.0
1.6731,1.5647,1.0828,0.0
1.6731,1.5647,1.0828,0.0
1.5056,2.0134,0.9378,22.0
1.5056,2.0134,0.9378,22.0
1.5056,2.0134,0.9378,22.0
1.9918,1.8753,0.8257,0.0
1.9918,1.8753,0.8257,0.0
1.9918,1.8753,0.8257,0.0
1.8261,1.7348,1.2014,0.0
1.8261,1.7348,1.2014,0.0
1.8261,1.7348,1.2014,0.0
1.6662,1.6142,1.0607,0.0
1.6662,1.6142,1.0607,0.0
1.6662,1.6142,1.0607,0.0
2.1602,1.5003,0.9262,0.0
2.1602,1.5003,0.9262,0.0
2.1602,1.5003,0.9262,0.0
1.9967,1.4018,0.8107,0.0
1.9967,1.4018,0.8107,0.0
1.9435,1.863,0.7774,0.0
1.8159,1.7642,1.183,0.0
1.8159,1.7642,1.183,0.0
1.8159,1.7642,1.183,0.0
1.6509,1.6428,1.0361,0.0
1.6509,1.6428,1.0361,0.0
1.6509,1.6428,1.0361,0.0
1.4823,1.5279,0.8943,22.0
1.4823,1.5279,0.8943,22.0
1.4823,1.5279,0.8943,22.0
1.9876,1.4087,0.7977,0.0
1.9876,1.4087,0.7977,0.0
1.9876,1.4087,0.7977,0.0
2.15,1.3332,1.2551,0.0
2.0421,1.2676,1.169,0.0
2.0421,1.2676,1.169,0.0
2.0421,1.2676,1.169,0.0
1.8773,1.6484,1.0462,0.0
1.8773,1.6484,1.0462,0.0
1.8773,1.6484,1.0462,0.0
1.7187,1.9519,0.9415,22.0
1.7187,1.9519,0.9415,22.0
1.6672,1.9116,0.9113,22.0
1.8586,1.7971,1.374,0.0
1.8586,1.7971,1.374,0.0
1.8586,1.7971,1.374,0.0
1.6936,1.6508,1.2714,0.0
1.6936,1.6508,1.2714,0.0
1.6936,1.6508,1.2714,0.0
1.5312,1.5159,1.2736,0.0
1.5312,1.5159,1.2736,0.0
2.1739,1.4683,1.2252,0.0
2.06,1.3811,1.137,0.0
2.06,1.3811,1.137,0.0
2.06,1.3811,1.137,0.0
2.2487,1.2733,1.0297,0.0
2.2487,1.2733,1.0297,0.0
2.2487,1.2733,1.0297,0.0
2.0836,1.1754,1.0678,0.0
2.0836,1.1754,1.0678,0.0
2.0305,1.5912,1.0222,0.0
1.9089,1.5147,0.9213,0.0
1.9089,1.5147,0.9213,0.0
1.9089,1.5147,0.9213,0.0
1.7503,1.8679,0.8001,22.0
1.7503,1.8679,0.8001,22.0
1.7503,1.8679,0.8001,22.0
1.9638,1.7501,1.3265,0.0
1.9638,1.7501,1.3265,0.0
1.9638,1.7501,1.3265,0.0
1.8,1.6313,1.2158,0.0
1.8,1.6313,1.2158,0.0
1.7421,1.5928,1.1793,0.0
2.0319,1.5243,1.1165,0.0
2.0319,1.5243,1.1165,0.0
2.0319,1.5243,1.1165,0.0
1.9215,1.8698,1.2192,0.0
1.8609,1.8299,1.173,0.0
1.8609,1.8299,1.173,0.0
1.7994,1.7907,1.1277,0.0
1.6744,1.7152,1.0411,22.0
1.6744,1.7152,1.0411,22.0
1.5763,1.6499,0.9863,22.0
1.9385,1.6074,1.1716,0.0
1.9385,1.6074,1.1716,0.0
1.8325,1.5365,1.095,0.0
1.7802,1.5046,1.0589,0.0
1.7802,1.5046,1.0589,0.0
1.7802,1.5046,1.0589,0.0
1.9575,1.8029,0.992,0.0
1.8444,1.7284,1.1926,0.0
1.8444,1.7284,1.1926,0.0
1.8444,1.7284,1.1926,0.0
1.6754,1.6254,1.0655,0.0
1.6754,1.6254,1.0655,0.0
1.6754,1.6254,1.0655,0.0
1.5059,2.2364,0.9514,22.0
1.5059,2.2364,0.9514,22.0
1.5059,2.2364,0.9514,22.0
1.34,2.1323,1.1461,22.0
1.34,2.1323,1.1461,22.0
1.34,2.1323,1.1461,22.0
1.1995,1.3517,1.056,22.0
1.1995,1.3517,1.056,22.0
1.1995,1.3517,1.056,22.0
1.5316,1.2808,1.0805,0.0
1.5316,1.2808,1.0805,0.0
1.5316,1.2808,1.0805,0.0
1.3885,1.19,0.9661,0.0
1.3885,1.19,0.9661,0.0
1.3885,1.19,0.9661,0.0
1.2879,1.1291,0.8932,0.0
1.231,1.729,0.8547,22.0
1.1705,1.6855,0.8164,22.0
1.579,1.5977,1.0639,22.0
1.579,1.5977,1.0639,22.0
2.0191,1.5074,0.9826,0.0
2.0191,1.5074,0.9826,0.0
2.0191,1.5074,0.9826,0.0
2.4914,1.3829,0.8736,0.0
2.4914,1.3829,0.8736,0.0
2.4914,1.3829,0.8736,0.0
2.3788,1.2992,0.7967,0.0
2.3269,1.2623,0.7645,0.0
2.3269,1.2623,0.7645,0.0
2.2183,1.189,1.1206,0.0
2.2183,1.189,1.1206,0.0
2.104,1.1188,1.0293,0.0
2.104,1.1188,1.0293,0.0
1.9386,1.5629,0.9081,0.0
1.9386,1.5629,0.9081,0.0
1.9386,1.5629,0.9081,0.0
1.7816,1.446,0.8102,0.0
1.7816,1.446,0.8102,0.0
1.7816,1.446,0.8102,0.0
1.6204,1.3356,1.1047,0.0
1.6204,1.3356,1.1047,0.0
1.6204,1.3356,1.1047,0.0
2.0861,1.7985,0.9938,0.0
2.0861,1.7985,0.9938,0.0
2.0861,1.7985,0.9938,0.0
1.9179,1.6742,0.8916,0.0
1.9179,1.6742,0.8916,0.0
1.9179,1.6742,0.8916,0.0
1.7567,1.5633,1.173,0.0
1.7567,1.5633,1.173,0.0
1.7567,1.5633,1.173,0.0
1.5981,1.4638,1.0361,0.0
1.5981,1.4638,1.0361,0.0
1.5981,1.4638,1.0361,0.0
1.4846,1.9428,0.9432,22.0
1.4345,1.9049,0.9039,22.0
1.4345,1.9049,0.9039,22.0
2.0255,1.8597,0.8771,0.0
1.9289,1.2521,1.3097,0.0
1.9289,1.2521,1.3097,0.0
2.49,1.6676,1.2227,0.0
2.4376,1.6252,1.1798,0.0
2.4376,1.6252,1.1798,0.0
2.4376,1.6252,1.1798,0.0
2.275,1.4984,1.0535,0.0
2.275,1.4984,1.0535,0.0
2.1623,1.4155,0.9734,0.0
2.1031,1.3738,0.9345,0.0
2.1031,1.3738,0.9345,0.0
2.1031,1.3738,0.9345,0.0
1.9369,1.2656,1.3149,0.0
1.9369,1.2656,1.3149,0.0
1.9369,1.2656,1.3149,0.0
2.447,1.64,1.1843,0.0
2.447,1.64,1.1843,0.0
2.447,1.64,1.1843,0.0
2.334,1.5511,1.0945,0.0
2.2763,1.5071,1.0506,0.0
2.2763,1.5071,1.0506,0.0
2.1676,1.4273,0.9726,0.0
2.1185,1.3927,0.9398,0.0
2.1185,1.3927,0.9398,0.0
2.0094,1.3196,0.8732,0.0
1.9509,1.2828,1.3256,0.0
1.9509,1.2828,1.3256,0.0
1.8979,1.2511,1.2784,0.0
2.4353,1.6379,1.1717,0.0
2.4353,1.6379,1.1717,0.0
2.3239,1.5509,1.0831,0.0
2.2723,1.5118,1.0438,0.0
2.2723,1.5118,1.0438,0.0
2.2723,1.5118,1.0438,0.0
2.1045,1.3912,0.926,0.0
2.1045,1.3912,0.926,0.0
2.1045,1.3912,0.926,0.0
1.9432,1.2867,1.3169,0.0
1.9432,1.2867,1.3169,0.0
1.9432,1.2867,1.3169,0.0
1.8438,1.7163,1.2288,0.0
1.8438,1.7163,1.2288,0.0
1.9668,2.1414,1.1365,22.0
1.9668,2.1414,1.1365,22.0
1.8607,2.0685,1.0636,22.0
1.8212,1.5509,1.0444,0.0
1.8212,1.5509,1.0444,0.0
2.0296,1.48,1.5371,0.0
1.9722,1.9187,1.4923,0.0
1.9722,1.9187,1.4923,0.0
1.8549,1.8497,1.404,0.0
1.8007,1.8196,1.3647,22.0
1.8007,1.8196,1.3647,22.0
1.8007,1.8196,1.3647,22.0
1.6474,1.7059,1.2817,22.0
1.6474,1.7059,1.2817,22.0
1.6474,1.7059,1.2817,22.0
1.8861,1.5772,1.3342,0.0
1.8861,1.5772,1.3342,0.0
1.8861,1.5772,1.3342,0.0
2.1423,1.4549,1.4553,0.0
2.0864,1.4175,1.412,0.0
2.0864,1.4175,1.412,0.0
2.0864,1.4175,1.412,0.0
1.9831,1.352,1.3347,0.0
1.8801,1.7003,1.2618,0.0
1.8801,1.7003,1.2618,0.0
1.7671,1.6214,1.1879,0.0
1.7194,1.5894,1.1589,0.0
1.7194,1.5894,1.1589,0.0
2.0129,1.5221,1.2874,0.0
1.9625,1.4935,1.2476,0.0
1.9625,1.4935,1.2476,0.0
1.8468,1.8264,1.1595,0.0
1.7976,1.7944,1.1237,0.0
1.7976,1.7944,1.1237,0.0
1.7976,1.7944,1.1237,0.0
1.6267,1.69,1.0093,22.0
1.6267,1.69,1.0093,22.0
1.5322,1.6222,1.1783,22.0
1.9051,1.5781,1.1498,0.0
1.9051,1.5781,1.1498,0.0
1.9051,1.5781,1.1498,0.0
2.987,1.4624,1.0558,0.0
2.987,1.4624,1.0558,0.0
2.8768,1.7583,0.9943,0.0
2.816,1.717,1.2207,0.0
2.816,1.717,1.2207,0.0
2.7094,1.6476,1.1392,0.0
2.6483,1.6098,1.0946,0.0
2.6483,1.6098,1.0946,0.0
2.6483,1.6098,1.0946,0.0
2.4825,1.8759,0.9832,0.0
2.4825,1.8759,0.9832,0.0
2.4825,1.8759,0.9832,0.0
2.3112,1.7605,1.1563,0.0
2.3112,1.7605,1.1563,0.0
2.3112,1.7605,1.1563,0.0
2.1486,1.6604,1.0286,0.0
2.1486,1.6604,1.0286,0.0
2.1486,1.6604,1.0286,0.0
1.9899,1.6485,0.916,0.0
1.9899,1.6485,0.916,0.0
1.9899,1.6485,0.916,0.0
1.8855,1.5611,0.8508,0.0
1.8272,1.5133,0.8184,0.0
1.8272,1.5133,0.8184,0.0
1.7176,1.4259,1.4159,0.0
1.6685,1.3879,1.3847,0.0
1.6685,1.3879,1.3847,0.0
1.5666,1.3115,1.3237,0.0
1.5116,1.272,1.2932,0.0
1.5116,1.272,1.2932,0.0
1.872,1.1983,1.8891,-22.0
1.8215,1.1685,1.8599,-22.0
1.8215,1.1685,1.8599,-22.0
1.7174,1.2711,1.7805,-22.0
1.6341,1.2071,1.7134,-22.0
1.6341,1.2071,1.7134,-22.0
1.6341,1.2071,1.7134,-22.0
2.0969,1.1424,1.0314,0.0
2.0969,1.1424,1.0314,0.0
2.0969,1.1424,1.0314,0.0
2.5849,1.4167,1.4946,0.0
2.5849,1.4167,1.4946,0.0
2.5252,1.3685,1.4482,0.0
2.5252,1.3685,1.4482,0.0
2.3993,1.2705,1.3539,0.0
2.3993,1.2705,1.3539,0.0
2.2808,1.1834,1.2706,0.0
2.2203,1.1415,1.2306,0.0
2.2203,1.1415,1.2306,0.0
2.1164,1.0739,1.1663,0.0
2.0613,1.0408,1.1348,0.0
2.0613,1.0408,1.1348,0.0
2.0086,1.011,1.1066,0.0
1.8879,1.317,1.5594,0.0
1.8879,1.317,1.5594,0.0
1.8879,1.317,1.5594,0.0
1.7312,1.1827,1.4454,0.0
1.7312,1.1827,1.4454,0.0
1.7312,1.1827,1.4454,0.0
2.3982,1.06,1.3443,0.0
2.3982,1.06,1.3443,0.0
2.3982,1.06,1.3443,0.0
2.2447,0.9512,1.2577,0.0
2.2447,0.9512,1.2577,0.0
2.2447,0.9512,1.2577,0.0
2.0772,1.2759,1.6726,0.0
2.0772,1.2759,1.6726,0.0
2.0244,1.2271,1.635,0.0
1.9068,1.1202,1.5547,0.0
1.9068,1.1202,1.5547,0.0
1.9068,1.1202,1.5547,0.0
1.746,0.9797,1.4543,0.0
1.746,0.9797,1.4543,0.0
1.746,0.9797,1.4543,0.0
1.8921,0.8484,1.3923,0.0
1.8921,0.8484,1.3923,0.0
1.8921,0.8484,1.3923,0.0
1.7332,0.7441,1.2772,0.0
1.7332,0.7441,1.2772,0.0
1.6745,0.7112,1.2373,0.0
1.5579,1.104,1.163,0.0
1.5579,1.104,1.163,0.0
1.5579,1.104,1.163,0.0
1.3956,1.4741,1.14,22.0
1.3956,1.4741,1.14,22.0
1.3451,1.4422,1.0976,22.0
1.6003,1.3451,1.0398,0.0
1.6003,1.3451,1.0398,0.0
1.6003,1.3451,1.0398,0.0
1.4509,1.2259,1.1267,0.0
1.4509,1.2259,1.1267,0.0
1.4509,1.2259,1.1267,0.0
1.2959,1.1309,0.9966,0.0
1.2959,1.1309,0.9966,0.0
1.2959,1.1309,0.9966,0.0
1.1404,2.7939,0.8757,22.0
1.1404,2.7939,0.8757,22.0
1.4716,2.7437,0.8381,22.0
1.3765,2.6344,1.0117,22.0
1.3765,2.6344,1.0117,22.0
1.3765,2.6344,1.0117,22.0
1.6667,2.2162,0.9461,22.0
1.6667,2.2162,0.9461,22.0
1.6667,2.2162,0.9461,22.0
1.8183,1.3363,1.2008,0.0
1.8183,1.3363,1.2008,0.0
1.7638,1.26,1.1956,0.0
1.6462,1.1845,1.4535,0.0
1.6462,1.1845,1.4535,0.0
1.968,1.8029,1.3835,0.0
1.9057,1.7653,1.3452,0.0
1.9057,1.7653,1.3452,0.0
1.7941,1.7015,1.2813,0.0
1.7373,2.3491,1.2514,22.0
1.7373,2.3491,1.2514,22.0
1.7373,2.3491,1.2514,22.0
1.5726,1.5559,1.211,0.0
1.5726,1.5559,1.211,0.0
1.5726,1.5559,1.211,0.0
1.4188,2.0952,1.1062,22.0
1.4188,2.0952,1.1062,22.0
1.8308,2.0055,1.0456,22.0
1.768,1.3254,1.2625,0.0
1.768,1.3254,1.2625,0.0
1.6594,1.8498,1.1776,22.0
1.604,1.8091,1.1328,22.0
1.604,1.8091,1.1328,22.0
2.1004,1.7111,1.0749,0.0
2.0428,1.0946,1.05,0.0
2.0428,1.0946,1.05,0.0
